question,answer,answer_type,category,main_topic,main_topic_id,subtopic,subtopic_id,intent,difficulty,layer,answer_word_count
Xin hướng dẫn đăng ký kết hôn có ủy quyền được không?,"Điều 18 Luật Hộ tịch năm 2014 khẳng định “hai bên nam, nữ cùng có mặt khi đăng ký kết hôn”.

Đồng thời, khoản 1 Điều 2 Thông tư 04/2020/TT-BTP quy định, người yêu cầu đăng ký hộ tịch được ủy quyền cho người khác thực hiện thay trừ trường hợp: Đăng ký kết hôn, đăng ký lại việc kết hôn… thì không được ủy quyền nhưng một bên có thể trực tiếp nộp hồ sơ tại cơ quan đăng ký mà không cần văn bản ủy quyền của bên còn lại.

Theo quy định hiện hành, đăng ký kết hôn là một trong những thủ tục không thể ủy quyền. Tuy nhiên, nếu một trong hai bên không thể đến nộp hồ sơ trực tiếp thì người còn lại có thể thực hiện thay mà không cần văn bản ủy quyền.

Đồng thời, khoản 5 Điều 3 Thông tư 04/2020/TT-BTP nêu rõ khi trả kết quả đăng ký kết hôn, đăng ký lại kết hôn, cả hai bên nam, nữ phải có mặt.

Như vậy, có thể hiểu việc đăng ký kết hôn không thể ủy quyền thực hiện cũng như khi nhận kết quả. Tuy nhiên, một trong hai người có thể nộp hồ sơ thay người còn lại mà không cần văn bản ủy quyền.",full,ket_hon,Đăng ký kết hôn có ủy quyền được không?,4,,,rights,medium,2,218
Xin hướng dẫn đăng ký kết hôn có ủy quyền được không?,"Điều 18 Luật Hộ tịch năm 2014 khẳng định “hai bên nam, nữ cùng có mặt khi đăng ký kết hôn”. Đồng thời, khoản 1 Điều 2 Thông tư 04/2020/TT-BTP quy định, người yêu cầu đăng ký hộ tịch được ủy quyền cho người khác thực hiện thay trừ trường hợp: Đăng ký kết hôn, đăng ký lại việc kết hôn… thì không được ủy quyền nhưng một bên có thể trực tiếp nộp hồ sơ tại cơ quan đăng ký mà không cần văn bản ủy quyền của bên còn lại. Theo quy định hiện hành, đăng ký kết hôn là một trong những thủ tục không thể ủy quyền.",summary,ket_hon,Đăng ký kết hôn có ủy quyền được không?,4,,,rights,medium,2,111
Đăng ký kết hôn có ủy quyền được không?,"Điều 18 Luật Hộ tịch năm 2014 khẳng định “hai bên nam, nữ cùng có mặt khi đăng ký kết hôn”.

Đồng thời, khoản 1 Điều 2 Thông tư 04/2020/TT-BTP quy định, người yêu cầu đăng ký hộ tịch được ủy quyền cho người khác thực hiện thay trừ trường hợp: Đăng ký kết hôn, đăng ký lại việc kết hôn… thì không được ủy quyền nhưng một bên có thể trực tiếp nộp hồ sơ tại cơ quan đăng ký mà không cần văn bản ủy quyền của bên còn lại.

Theo quy định hiện hành, đăng ký kết hôn là một trong những thủ tục không thể ủy quyền. Tuy nhiên, nếu một trong hai bên không thể đến nộp hồ sơ trực tiếp thì người còn lại có thể thực hiện thay mà không cần văn bản ủy quyền.

Đồng thời, khoản 5 Điều 3 Thông tư 04/2020/TT-BTP nêu rõ khi trả kết quả đăng ký kết hôn, đăng ký lại kết hôn, cả hai bên nam, nữ phải có mặt.

Như vậy, có thể hiểu việc đăng ký kết hôn không thể ủy quyền thực hiện cũng như khi nhận kết quả. Tuy nhiên, một trong hai người có thể nộp hồ sơ thay người còn lại mà không cần văn bản ủy quyền.",full,ket_hon,Đăng ký kết hôn có ủy quyền được không?,4,,,rights,medium,2,218
Đăng ký kết hôn có ủy quyền được không?,"Điều 18 Luật Hộ tịch năm 2014 khẳng định “hai bên nam, nữ cùng có mặt khi đăng ký kết hôn”. Đồng thời, khoản 1 Điều 2 Thông tư 04/2020/TT-BTP quy định, người yêu cầu đăng ký hộ tịch được ủy quyền cho người khác thực hiện thay trừ trường hợp: Đăng ký kết hôn, đăng ký lại việc kết hôn… thì không được ủy quyền nhưng một bên có thể trực tiếp nộp hồ sơ tại cơ quan đăng ký mà không cần văn bản ủy quyền của bên còn lại. Theo quy định hiện hành, đăng ký kết hôn là một trong những thủ tục không thể ủy quyền.",summary,ket_hon,Đăng ký kết hôn có ủy quyền được không?,4,,,rights,medium,2,111
Mình muốn hỏi đăng ký kết hôn có ủy quyền được không?,"Điều 18 Luật Hộ tịch năm 2014 khẳng định “hai bên nam, nữ cùng có mặt khi đăng ký kết hôn”.

Đồng thời, khoản 1 Điều 2 Thông tư 04/2020/TT-BTP quy định, người yêu cầu đăng ký hộ tịch được ủy quyền cho người khác thực hiện thay trừ trường hợp: Đăng ký kết hôn, đăng ký lại việc kết hôn… thì không được ủy quyền nhưng một bên có thể trực tiếp nộp hồ sơ tại cơ quan đăng ký mà không cần văn bản ủy quyền của bên còn lại.

Theo quy định hiện hành, đăng ký kết hôn là một trong những thủ tục không thể ủy quyền. Tuy nhiên, nếu một trong hai bên không thể đến nộp hồ sơ trực tiếp thì người còn lại có thể thực hiện thay mà không cần văn bản ủy quyền.

Đồng thời, khoản 5 Điều 3 Thông tư 04/2020/TT-BTP nêu rõ khi trả kết quả đăng ký kết hôn, đăng ký lại kết hôn, cả hai bên nam, nữ phải có mặt.

Như vậy, có thể hiểu việc đăng ký kết hôn không thể ủy quyền thực hiện cũng như khi nhận kết quả. Tuy nhiên, một trong hai người có thể nộp hồ sơ thay người còn lại mà không cần văn bản ủy quyền.",full,ket_hon,Đăng ký kết hôn có ủy quyền được không?,4,,,rights,medium,2,218
Mình muốn hỏi đăng ký kết hôn có ủy quyền được không?,"Điều 18 Luật Hộ tịch năm 2014 khẳng định “hai bên nam, nữ cùng có mặt khi đăng ký kết hôn”. Đồng thời, khoản 1 Điều 2 Thông tư 04/2020/TT-BTP quy định, người yêu cầu đăng ký hộ tịch được ủy quyền cho người khác thực hiện thay trừ trường hợp: Đăng ký kết hôn, đăng ký lại việc kết hôn… thì không được ủy quyền nhưng một bên có thể trực tiếp nộp hồ sơ tại cơ quan đăng ký mà không cần văn bản ủy quyền của bên còn lại. Theo quy định hiện hành, đăng ký kết hôn là một trong những thủ tục không thể ủy quyền.",summary,ket_hon,Đăng ký kết hôn có ủy quyền được không?,4,,,rights,medium,2,111
Mình muốn hỏi phải đăng ký kết hôn trước khi làm đám cưới?,"Theo Điều 9 Luật Hôn nhân và Gia đình, quan hệ hôn nhân chỉ được công nhận và được bảo vệ khi đã thực hiện đầy đủ thủ tục đăng ký với cơ quan có thẩm quyền. Riêng hôn nhân giữa những người cùng giới tính thì Nhà nước không thừa nhận.

Dù vậy, khi tổ chức đám cưới cần phải đáp ứng các điều kiện thực hiện nếp sống văn minh trong việc cưới hỏi tại địa phương như: Trang trọng, lành mạnh, giản dị, không mở nhạc trước 06 giờ sáng và sau 22 giờ đêm...",full,ket_hon,Phải đăng ký kết hôn trước khi làm đám cưới?,5,,,conditions,easy,2,98
Mình muốn hỏi phải đăng ký kết hôn trước khi làm đám cưới?,"Theo Điều 9 Luật Hôn nhân và Gia đình, quan hệ hôn nhân chỉ được công nhận và được bảo vệ khi đã thực hiện đầy đủ thủ tục đăng ký với cơ quan có thẩm quyền. Riêng hôn nhân giữa những người cùng giới tính thì Nhà nước không thừa nhận. Dù vậy, khi tổ chức đám cưới cần phải đáp ứng các điều kiện thực hiện nếp sống văn minh trong việc cưới hỏi tại địa phương như: Trang trọng, lành mạnh, giản dị, không mở nhạc trước 06 giờ sáng và sau 22 giờ đêm...",summary,ket_hon,Phải đăng ký kết hôn trước khi làm đám cưới?,5,,,conditions,easy,2,98
Phải đăng ký kết hôn trước khi làm đám cưới?,"Theo Điều 9 Luật Hôn nhân và Gia đình, quan hệ hôn nhân chỉ được công nhận và được bảo vệ khi đã thực hiện đầy đủ thủ tục đăng ký với cơ quan có thẩm quyền. Riêng hôn nhân giữa những người cùng giới tính thì Nhà nước không thừa nhận.

Dù vậy, khi tổ chức đám cưới cần phải đáp ứng các điều kiện thực hiện nếp sống văn minh trong việc cưới hỏi tại địa phương như: Trang trọng, lành mạnh, giản dị, không mở nhạc trước 06 giờ sáng và sau 22 giờ đêm...",full,ket_hon,Phải đăng ký kết hôn trước khi làm đám cưới?,5,,,conditions,easy,2,98
Phải đăng ký kết hôn trước khi làm đám cưới?,"Theo Điều 9 Luật Hôn nhân và Gia đình, quan hệ hôn nhân chỉ được công nhận và được bảo vệ khi đã thực hiện đầy đủ thủ tục đăng ký với cơ quan có thẩm quyền. Riêng hôn nhân giữa những người cùng giới tính thì Nhà nước không thừa nhận. Dù vậy, khi tổ chức đám cưới cần phải đáp ứng các điều kiện thực hiện nếp sống văn minh trong việc cưới hỏi tại địa phương như: Trang trọng, lành mạnh, giản dị, không mở nhạc trước 06 giờ sáng và sau 22 giờ đêm...",summary,ket_hon,Phải đăng ký kết hôn trước khi làm đám cưới?,5,,,conditions,easy,2,98
Xin hướng dẫn phải đăng ký kết hôn trước khi làm đám cưới?,"Theo Điều 9 Luật Hôn nhân và Gia đình, quan hệ hôn nhân chỉ được công nhận và được bảo vệ khi đã thực hiện đầy đủ thủ tục đăng ký với cơ quan có thẩm quyền. Riêng hôn nhân giữa những người cùng giới tính thì Nhà nước không thừa nhận.

Dù vậy, khi tổ chức đám cưới cần phải đáp ứng các điều kiện thực hiện nếp sống văn minh trong việc cưới hỏi tại địa phương như: Trang trọng, lành mạnh, giản dị, không mở nhạc trước 06 giờ sáng và sau 22 giờ đêm...",full,ket_hon,Phải đăng ký kết hôn trước khi làm đám cưới?,5,,,conditions,easy,2,98
Xin hướng dẫn phải đăng ký kết hôn trước khi làm đám cưới?,"Theo Điều 9 Luật Hôn nhân và Gia đình, quan hệ hôn nhân chỉ được công nhận và được bảo vệ khi đã thực hiện đầy đủ thủ tục đăng ký với cơ quan có thẩm quyền. Riêng hôn nhân giữa những người cùng giới tính thì Nhà nước không thừa nhận. Dù vậy, khi tổ chức đám cưới cần phải đáp ứng các điều kiện thực hiện nếp sống văn minh trong việc cưới hỏi tại địa phương như: Trang trọng, lành mạnh, giản dị, không mở nhạc trước 06 giờ sáng và sau 22 giờ đêm...",summary,ket_hon,Phải đăng ký kết hôn trước khi làm đám cưới?,5,,,conditions,easy,2,98
"Mình muốn hỏi mất đăng ký kết hôn, đăng ký lại được không?","Căn cứ Điều 24 Nghị định 123/2015/NĐ/CP quy định điều kiện đăng ký lại khai sinh, kết hôn, khai tử như sau:

- Việc khai sinh, kết hôn, khai tử đã được đăng ký tại cơ quan có thẩm quyền của Việt Nam trước ngày 01/01/2016 nhưng Sổ hộ tịch và bản chính giấy tờ hộ tịch đều bị mất thì được đăng ký lại.

- Người yêu cầu đăng ký lại khai sinh, kết hôn, khai tử có trách nhiệm nộp đầy đủ bản sao giấy tờ, tài liệu có nội dung liên quan đến việc đăng ký lại.

- Việc đăng ký lại khai sinh, kết hôn chỉ được thực hiện nếu người yêu cầu đăng ký còn sống vào thời điểm tiếp nhận hồ sơ.

Như vậy, mất giấy đăng ký kết hôn chỉ được xin cấp lại nếu đáp ứng đủ 2 điều kiện:

- Đã đăng ký kết hôn tại cơ quan có thẩm quyền của Việt Nam trước ngày 01/01/2016.

- Sổ đăng ký kết hôn tại cơ quan đăng ký hộ tịch và giấy đăng ký kết hôn của người yêu cầu cấp lại giấy đăng ký kết hôn đều bị mất.

Trường hợp không đủ điều kiện thì UBND cấp xã sẽ từ chối cấp lại giấy đăng ký kết hôn và chỉ có thể xin cấp bản sao trích lục kết hôn.",full,ket_hon,"Mất đăng ký kết hôn, đăng ký lại được không?",6,,,general,medium,2,231
"Mình muốn hỏi mất đăng ký kết hôn, đăng ký lại được không?","Căn cứ Điều 24 Nghị định 123/2015/NĐ/CP quy định điều kiện đăng ký lại khai sinh, kết hôn, khai tử như sau:

- Việc khai sinh, kết hôn, khai tử đã được đăng ký tại cơ quan có thẩm quyền của Việt Nam trước ngày 01/01/2016 nhưng Sổ hộ tịch và bản chính giấy tờ hộ tịch đều bị mất thì được đăng ký lại. - Người yêu cầu đăng ký lại khai sinh, kết hôn, khai tử có trách nhiệm nộp đầy đủ bản sao giấy tờ, tài liệu có nội dung liên quan đến việc đăng ký lại.",summary,ket_hon,"Mất đăng ký kết hôn, đăng ký lại được không?",6,,,general,medium,2,100
"Mình có thể mất đăng ký kết hôn, đăng ký lại  không không?","Căn cứ Điều 24 Nghị định 123/2015/NĐ/CP quy định điều kiện đăng ký lại khai sinh, kết hôn, khai tử như sau:

- Việc khai sinh, kết hôn, khai tử đã được đăng ký tại cơ quan có thẩm quyền của Việt Nam trước ngày 01/01/2016 nhưng Sổ hộ tịch và bản chính giấy tờ hộ tịch đều bị mất thì được đăng ký lại.

- Người yêu cầu đăng ký lại khai sinh, kết hôn, khai tử có trách nhiệm nộp đầy đủ bản sao giấy tờ, tài liệu có nội dung liên quan đến việc đăng ký lại.

- Việc đăng ký lại khai sinh, kết hôn chỉ được thực hiện nếu người yêu cầu đăng ký còn sống vào thời điểm tiếp nhận hồ sơ.

Như vậy, mất giấy đăng ký kết hôn chỉ được xin cấp lại nếu đáp ứng đủ 2 điều kiện:

- Đã đăng ký kết hôn tại cơ quan có thẩm quyền của Việt Nam trước ngày 01/01/2016.

- Sổ đăng ký kết hôn tại cơ quan đăng ký hộ tịch và giấy đăng ký kết hôn của người yêu cầu cấp lại giấy đăng ký kết hôn đều bị mất.

Trường hợp không đủ điều kiện thì UBND cấp xã sẽ từ chối cấp lại giấy đăng ký kết hôn và chỉ có thể xin cấp bản sao trích lục kết hôn.",full,ket_hon,"Mất đăng ký kết hôn, đăng ký lại được không?",6,,,general,medium,2,231
"Mình có thể mất đăng ký kết hôn, đăng ký lại  không không?","Căn cứ Điều 24 Nghị định 123/2015/NĐ/CP quy định điều kiện đăng ký lại khai sinh, kết hôn, khai tử như sau:

- Việc khai sinh, kết hôn, khai tử đã được đăng ký tại cơ quan có thẩm quyền của Việt Nam trước ngày 01/01/2016 nhưng Sổ hộ tịch và bản chính giấy tờ hộ tịch đều bị mất thì được đăng ký lại. - Người yêu cầu đăng ký lại khai sinh, kết hôn, khai tử có trách nhiệm nộp đầy đủ bản sao giấy tờ, tài liệu có nội dung liên quan đến việc đăng ký lại.",summary,ket_hon,"Mất đăng ký kết hôn, đăng ký lại được không?",6,,,general,medium,2,100
"Mất đăng ký kết hôn, đăng ký lại được không?","Căn cứ Điều 24 Nghị định 123/2015/NĐ/CP quy định điều kiện đăng ký lại khai sinh, kết hôn, khai tử như sau:

- Việc khai sinh, kết hôn, khai tử đã được đăng ký tại cơ quan có thẩm quyền của Việt Nam trước ngày 01/01/2016 nhưng Sổ hộ tịch và bản chính giấy tờ hộ tịch đều bị mất thì được đăng ký lại.

- Người yêu cầu đăng ký lại khai sinh, kết hôn, khai tử có trách nhiệm nộp đầy đủ bản sao giấy tờ, tài liệu có nội dung liên quan đến việc đăng ký lại.

- Việc đăng ký lại khai sinh, kết hôn chỉ được thực hiện nếu người yêu cầu đăng ký còn sống vào thời điểm tiếp nhận hồ sơ.

Như vậy, mất giấy đăng ký kết hôn chỉ được xin cấp lại nếu đáp ứng đủ 2 điều kiện:

- Đã đăng ký kết hôn tại cơ quan có thẩm quyền của Việt Nam trước ngày 01/01/2016.

- Sổ đăng ký kết hôn tại cơ quan đăng ký hộ tịch và giấy đăng ký kết hôn của người yêu cầu cấp lại giấy đăng ký kết hôn đều bị mất.

Trường hợp không đủ điều kiện thì UBND cấp xã sẽ từ chối cấp lại giấy đăng ký kết hôn và chỉ có thể xin cấp bản sao trích lục kết hôn.",full,ket_hon,"Mất đăng ký kết hôn, đăng ký lại được không?",6,,,general,medium,2,231
"Mất đăng ký kết hôn, đăng ký lại được không?","Căn cứ Điều 24 Nghị định 123/2015/NĐ/CP quy định điều kiện đăng ký lại khai sinh, kết hôn, khai tử như sau:

- Việc khai sinh, kết hôn, khai tử đã được đăng ký tại cơ quan có thẩm quyền của Việt Nam trước ngày 01/01/2016 nhưng Sổ hộ tịch và bản chính giấy tờ hộ tịch đều bị mất thì được đăng ký lại. - Người yêu cầu đăng ký lại khai sinh, kết hôn, khai tử có trách nhiệm nộp đầy đủ bản sao giấy tờ, tài liệu có nội dung liên quan đến việc đăng ký lại.",summary,ket_hon,"Mất đăng ký kết hôn, đăng ký lại được không?",6,,,general,medium,2,100
"Xin hướng dẫn hiện nay, có thể đăng ký kết hôn qua mạng?","Hiện nay, với sự phát triển của khoa học kỹ thuật, nhiều địa phương đã tiến hành thực hiện thủ tục hành chính qua mạng. Theo đó, để thực hiện việc đăng ký kết hôn qua mạng, công dân tại tỉnh, thành nào sẽ truy cập vào Cổng dịch vụ công trực tuyến của tỉnh đó để thực hiện các thao tác đăng ký.
Sau khi đăng ký qua mạng thành công, các cặp đôi phải chú ý tin nhắn hoặc email để liên tục cập nhật tình hình hồ sơ của mình và xác nhận lại thông tin.

Lưu ý: Khi đi lấy kết quả, cặp đôi nam nữ phải cùng có mặt, mang đầy đủ bản chính để kiểm tra, đối chiếu và ký vào Tờ khai cũng như Giấy chứng nhận kết hôn và Sổ hộ tịch.",full,ket_hon,"Hiện nay, có thể đăng ký kết hôn qua mạng?",7,,,general,medium,2,140
"Xin hướng dẫn hiện nay, có thể đăng ký kết hôn qua mạng?","Hiện nay, với sự phát triển của khoa học kỹ thuật, nhiều địa phương đã tiến hành thực hiện thủ tục hành chính qua mạng. Theo đó, để thực hiện việc đăng ký kết hôn qua mạng, công dân tại tỉnh, thành nào sẽ truy cập vào Cổng dịch vụ công trực tuyến của tỉnh đó để thực hiện các thao tác đăng ký. Sau khi đăng ký qua mạng thành công, các cặp đôi phải chú ý tin nhắn hoặc email để liên tục cập nhật tình hình hồ sơ của mình và xác nhận lại thông tin.",summary,ket_hon,"Hiện nay, có thể đăng ký kết hôn qua mạng?",7,,,general,medium,2,99
"Mình muốn hỏi hiện nay, có thể đăng ký kết hôn qua mạng?","Hiện nay, với sự phát triển của khoa học kỹ thuật, nhiều địa phương đã tiến hành thực hiện thủ tục hành chính qua mạng. Theo đó, để thực hiện việc đăng ký kết hôn qua mạng, công dân tại tỉnh, thành nào sẽ truy cập vào Cổng dịch vụ công trực tuyến của tỉnh đó để thực hiện các thao tác đăng ký.
Sau khi đăng ký qua mạng thành công, các cặp đôi phải chú ý tin nhắn hoặc email để liên tục cập nhật tình hình hồ sơ của mình và xác nhận lại thông tin.

Lưu ý: Khi đi lấy kết quả, cặp đôi nam nữ phải cùng có mặt, mang đầy đủ bản chính để kiểm tra, đối chiếu và ký vào Tờ khai cũng như Giấy chứng nhận kết hôn và Sổ hộ tịch.",full,ket_hon,"Hiện nay, có thể đăng ký kết hôn qua mạng?",7,,,general,medium,2,140
"Mình muốn hỏi hiện nay, có thể đăng ký kết hôn qua mạng?","Hiện nay, với sự phát triển của khoa học kỹ thuật, nhiều địa phương đã tiến hành thực hiện thủ tục hành chính qua mạng. Theo đó, để thực hiện việc đăng ký kết hôn qua mạng, công dân tại tỉnh, thành nào sẽ truy cập vào Cổng dịch vụ công trực tuyến của tỉnh đó để thực hiện các thao tác đăng ký. Sau khi đăng ký qua mạng thành công, các cặp đôi phải chú ý tin nhắn hoặc email để liên tục cập nhật tình hình hồ sơ của mình và xác nhận lại thông tin.",summary,ket_hon,"Hiện nay, có thể đăng ký kết hôn qua mạng?",7,,,general,medium,2,99
"Cho tôi biết hiện nay, có thể đăng ký kết hôn qua mạng?","Hiện nay, với sự phát triển của khoa học kỹ thuật, nhiều địa phương đã tiến hành thực hiện thủ tục hành chính qua mạng. Theo đó, để thực hiện việc đăng ký kết hôn qua mạng, công dân tại tỉnh, thành nào sẽ truy cập vào Cổng dịch vụ công trực tuyến của tỉnh đó để thực hiện các thao tác đăng ký.
Sau khi đăng ký qua mạng thành công, các cặp đôi phải chú ý tin nhắn hoặc email để liên tục cập nhật tình hình hồ sơ của mình và xác nhận lại thông tin.

Lưu ý: Khi đi lấy kết quả, cặp đôi nam nữ phải cùng có mặt, mang đầy đủ bản chính để kiểm tra, đối chiếu và ký vào Tờ khai cũng như Giấy chứng nhận kết hôn và Sổ hộ tịch.",full,ket_hon,"Hiện nay, có thể đăng ký kết hôn qua mạng?",7,,,general,medium,2,140
"Cho tôi biết hiện nay, có thể đăng ký kết hôn qua mạng?","Hiện nay, với sự phát triển của khoa học kỹ thuật, nhiều địa phương đã tiến hành thực hiện thủ tục hành chính qua mạng. Theo đó, để thực hiện việc đăng ký kết hôn qua mạng, công dân tại tỉnh, thành nào sẽ truy cập vào Cổng dịch vụ công trực tuyến của tỉnh đó để thực hiện các thao tác đăng ký. Sau khi đăng ký qua mạng thành công, các cặp đôi phải chú ý tin nhắn hoặc email để liên tục cập nhật tình hình hồ sơ của mình và xác nhận lại thông tin.",summary,ket_hon,"Hiện nay, có thể đăng ký kết hôn qua mạng?",7,,,general,medium,2,99
Hướng dẫn chi tiết về thủ tục đăng ký kết hôn mới nhất?,"Thủ tục đăng ký kết hôn mới nhất bao gồm:

1. Hồ sơ cần chuẩn bị gồm những gì?: .

2. Nộp hồ sơ đến đâu?: - Nếu nộp trực tuyến, người có yêu cầu có thể truy cập Cổng dịch vụ công quốc gia hoặc Cổng dịch vụ công cấp tỉnh.

3. Thời gian cấp đăng ký kết hôn là bao lâu?: Giấy chứng nhận kết hôn được cấp ngay sau khi cán bộ tư pháp nhận được đầy đủ hồ sơ hợp lệ và xét thấy đủ điều kiện kết hôn theo quy định (theo Điều 18 Nghị định 123/2015/NĐ-CP).

4. Lệ phí đăng ký kết hôn là bao nhiêu?: Nếu đăng ký kết hôn của công dân Việt Nam cư trú trong nước thì được miễn lệ phí đăng ký kết hôn theo quy định tại Điều 11 Luật Hộ tịch 2014.

5. Đăng ký kết hôn được cấp mấy bản?: Theo khoản 7 Điều 4 Luật Hộ tịch, giấy chứng nhận kết hôn là văn bản do cơ quan Nhà nước có thẩm quyền cấp cho hai bên nam, nữ khi đăng ký kết hôn.",overview,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,,,general,medium,3,189
Thủ tục đăng ký kết hôn mới nhất?,"Thủ tục đăng ký kết hôn mới nhất bao gồm:

1. Hồ sơ cần chuẩn bị gồm những gì?: .

2. Nộp hồ sơ đến đâu?: - Nếu nộp trực tuyến, người có yêu cầu có thể truy cập Cổng dịch vụ công quốc gia hoặc Cổng dịch vụ công cấp tỉnh.

3. Thời gian cấp đăng ký kết hôn là bao lâu?: Giấy chứng nhận kết hôn được cấp ngay sau khi cán bộ tư pháp nhận được đầy đủ hồ sơ hợp lệ và xét thấy đủ điều kiện kết hôn theo quy định (theo Điều 18 Nghị định 123/2015/NĐ-CP).

4. Lệ phí đăng ký kết hôn là bao nhiêu?: Nếu đăng ký kết hôn của công dân Việt Nam cư trú trong nước thì được miễn lệ phí đăng ký kết hôn theo quy định tại Điều 11 Luật Hộ tịch 2014.

5. Đăng ký kết hôn được cấp mấy bản?: Theo khoản 7 Điều 4 Luật Hộ tịch, giấy chứng nhận kết hôn là văn bản do cơ quan Nhà nước có thẩm quyền cấp cho hai bên nam, nữ khi đăng ký kết hôn.",overview,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,,,general,medium,3,189
Tổng quan về thủ tục đăng ký kết hôn mới nhất?,"Thủ tục đăng ký kết hôn mới nhất bao gồm:

1. Hồ sơ cần chuẩn bị gồm những gì?: .

2. Nộp hồ sơ đến đâu?: - Nếu nộp trực tuyến, người có yêu cầu có thể truy cập Cổng dịch vụ công quốc gia hoặc Cổng dịch vụ công cấp tỉnh.

3. Thời gian cấp đăng ký kết hôn là bao lâu?: Giấy chứng nhận kết hôn được cấp ngay sau khi cán bộ tư pháp nhận được đầy đủ hồ sơ hợp lệ và xét thấy đủ điều kiện kết hôn theo quy định (theo Điều 18 Nghị định 123/2015/NĐ-CP).

4. Lệ phí đăng ký kết hôn là bao nhiêu?: Nếu đăng ký kết hôn của công dân Việt Nam cư trú trong nước thì được miễn lệ phí đăng ký kết hôn theo quy định tại Điều 11 Luật Hộ tịch 2014.

5. Đăng ký kết hôn được cấp mấy bản?: Theo khoản 7 Điều 4 Luật Hộ tịch, giấy chứng nhận kết hôn là văn bản do cơ quan Nhà nước có thẩm quyền cấp cho hai bên nam, nữ khi đăng ký kết hôn.",overview,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,,,general,medium,3,189
